date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'ROK')","('high', 'ROK')","('low', 'ROK')","('close', 'ROK')","('adj_close', 'ROK')","('volume', 'ROK')","('currency', '')"
2020-01-02,203.82000732421875,205.63999938964844,202.60000610351562,205.63999938964844,185.12081909179688,638200,,,,,,,,
2020-01-03,201.91000366210938,203.22999572753906,200.50999450683594,202.63999938964844,182.4201202392578,542600,,,,,,,,
2020-01-06,201.47999572753906,204.32000732421875,200.9199981689453,204.25,183.8695068359375,1006900,,,,,,,,
2020-01-07,204.5,205.27000427246094,202.25,203.8300018310547,183.4914093017578,708700,,,,,,,,
2020-01-08,202.77999877929688,206.8000030517578,200.52000427246094,205.3800048828125,184.88673400878906,671100,,,,,,,,
2020-01-09,206.7100067138672,207.94000244140625,204.97000122070312,207.1699981689453,186.49813842773438,676100,,,,,,,,
2020-01-10,207.0399932861328,207.6199951171875,204.6999969482422,205.08999633789062,184.6256866455078,777200,,,,,,,,
2020-01-13,205.0,206.60000610351562,204.64999389648438,206.5800018310547,185.9669647216797,547400,,,,,,,,
2020-01-14,206.5800018310547,206.5800018310547,202.3000030517578,202.89999389648438,182.65419006347656,805000,,,,,,,,
2020-01-15,202.50999450683594,205.4199981689453,201.63999938964844,202.22999572753906,182.05101013183594,711600,,,,,,,,
2020-01-16,203.6300048828125,205.32000732421875,202.57000732421875,205.25999450683594,184.7787322998047,562900,,,,,,,,
2020-01-17,205.77999877929688,206.5500030517578,204.49000549316406,204.74000549316406,184.31060791015625,594600,,,,,,,,
2020-01-21,203.52000427246094,204.32000732421875,201.3699951171875,201.7899932861328,181.6549530029297,719200,,,,,,,,
2020-01-22,203.6300048828125,203.8699951171875,199.08999633789062,199.3800048828125,179.4854278564453,682900,,,,,,,,
2020-01-23,199.6699981689453,202.77000427246094,196.75,202.3000030517578,182.11410522460938,766200,,,,,,,,
2020-01-24,202.75,203.14999389648438,197.8699951171875,199.72000122070312,179.79153442382812,631200,,,,,,,,
2020-01-27,195.3300018310547,196.0800018310547,193.61000061035156,193.9199981689453,174.57025146484375,835600,,,,,,,,
2020-01-28,195.8000030517578,197.44000244140625,194.16000366210938,196.6699981689453,177.04583740234375,1165300,,,,,,,,
2020-01-29,196.0,199.38999938964844,193.3300018310547,196.1699981689453,176.59571838378906,1163000,,,,,,,,
2020-01-30,194.38999938964844,196.35000610351562,189.75999450683594,194.80999755859375,175.37142944335938,1151100,,,,,,,,
2020-01-31,193.4499969482422,194.30999755859375,190.39999389648438,191.66000366210938,172.5357666015625,1250400,,,,,,,,
2020-02-03,192.85000610351562,197.16000366210938,192.49000549316406,194.55999755859375,175.1463623046875,1019900,,,,,,,,
2020-02-04,198.66000366210938,203.0,198.66000366210938,202.38999938964844,182.195068359375,843400,,,,,,,,
2020-02-05,204.92999267578125,205.92999267578125,203.41000366210938,205.27000427246094,184.7877197265625,762800,,,,,,,,
2020-02-06,206.44000244140625,206.44000244140625,203.64999389648438,205.02999877929688,184.5716552734375,491700,,,,,,,,
2020-02-07,203.6300048828125,204.2899932861328,202.07000732421875,202.72000122070312,182.49212646484375,583100,,,,,,,,
2020-02-10,201.86000061035156,203.9499969482422,201.4199981689453,203.82000732421875,183.48240661621094,500000,,,,,,,,
2020-02-11,204.44000244140625,205.8800048828125,203.5,203.9600067138672,183.60841369628906,534700,,,,,,,,
2020-02-12,205.6999969482422,206.4600067138672,203.77000427246094,205.85000610351562,185.30982971191406,614700,,,,,,,,
2020-02-13,204.5500030517578,205.91000366210938,200.6300048828125,201.14999389648438,181.07884216308594,572300,,,,,,,,
2020-02-14,200.63999938964844,201.24000549316406,198.64999389648438,200.67999267578125,181.5764617919922,455000,,,,,,,,
2020-02-18,199.4499969482422,199.9199981689453,197.07000732421875,198.74000549316406,179.82115173339844,560700,,,,,,,,
2020-02-19,199.69000244140625,200.5500030517578,197.1999969482422,200.36000061035156,181.28695678710938,678000,,,,,,,,
2020-02-20,200.1199951171875,205.42999267578125,199.67999267578125,205.30999755859375,185.76571655273438,893000,,,,,,,,
2020-02-21,203.47000122070312,209.61000061035156,202.22000122070312,209.3699951171875,189.439208984375,1162600,,,,,,,,
2020-02-24,200.94000244140625,203.3800048828125,199.8000030517578,202.75999450683594,183.45843505859375,1502400,,,,,,,,
2020-02-25,203.55999755859375,204.82000732421875,196.08999633789062,196.8699951171875,178.129150390625,1120400,,,,,,,,
2020-02-26,198.5800018310547,201.99000549316406,194.88999938964844,195.16000366210938,176.5819549560547,854900,,,,,,,,
2020-02-27,189.88999938964844,195.0399932861328,186.11000061035156,186.1999969482422,168.47488403320312,1363500,,,,,,,,
2020-02-28,179.5800018310547,184.4199981689453,177.75,183.5,166.0319061279297,1585800,,,,,,,,
2020-03-02,184.6699981689453,191.07000732421875,183.27999877929688,190.58999633789062,172.44692993164062,1649800,,,,,,,,
2020-03-03,190.39999389648438,198.10000610351562,183.5800018310547,183.94000244140625,166.4300079345703,1629200,,,,,,,,
2020-03-04,187.3699951171875,192.6699981689453,185.0,192.25,173.94894409179688,991400,,,,,,,,
2020-03-05,185.52000427246094,189.55999755859375,182.75999450683594,183.39999389648438,165.94142150878906,1228100,,,,,,,,
2020-03-06,177.69000244140625,180.94000244140625,174.5,178.85000610351562,161.8245086669922,1321100,,,,,,,,
2020-03-09,156.4199981689453,165.4600067138672,151.4499969482422,152.63999938964844,138.10958862304688,2230900,,,,,,,,
2020-03-10,158.25999450683594,169.4499969482422,154.27999877929688,169.39999389648438,153.27415466308594,1722300,,,,,,,,
2020-03-11,157.44000244140625,164.4600067138672,156.2100067138672,159.08999633789062,143.9456024169922,1761000,,,,,,,,
2020-03-12,145.1300048828125,157.22999572753906,144.97000122070312,149.58999633789062,135.34994506835938,2491800,,,,,,,,
2020-03-13,157.8800048828125,166.35000610351562,152.27999877929688,166.17999267578125,150.360595703125,2179400,,,,,,,,
2020-03-16,146.1699981689453,163.8300018310547,145.27000427246094,153.30999755859375,138.71578979492188,1858400,,,,,,,,
2020-03-17,156.36000061035156,159.1300048828125,148.10000610351562,155.16000366210938,140.38966369628906,1989500,,,,,,,,
2020-03-18,143.57000732421875,144.00999450683594,116.9800033569336,128.55999755859375,116.32185363769531,2301800,,,,,,,,
2020-03-19,127.26000213623047,137.8000030517578,119.9000015258789,135.0800018310547,122.22120666503906,1841100,,,,,,,,
2020-03-20,137.5800018310547,141.58999633789062,124.45999908447266,126.79000091552734,114.72032928466797,1701100,,,,,,,,
2020-03-23,122.47000122070312,125.33999633789062,115.37999725341797,120.68000030517578,109.19197845458984,2071500,,,,,,,,
2020-03-24,129.49000549316406,146.27999877929688,129.49000549316406,141.89999389648438,128.3920135498047,2545600,,,,,,,,
2020-03-25,143.6300048828125,159.99000549316406,138.5800018310547,154.55999755859375,139.8468017578125,2009500,,,,,,,,
2020-03-26,157.97999572753906,159.3699951171875,150.22000122070312,159.2899932861328,144.12655639648438,1547900,,,,,,,,
2020-03-27,150.0800018310547,156.6199951171875,146.52000427246094,151.4600067138672,137.04190063476562,1168100,,,,,,,,
2020-03-30,151.38999938964844,153.60000610351562,148.67999267578125,152.25999450683594,137.76577758789062,1199300,,,,,,,,
2020-03-31,150.22999572753906,152.85000610351562,145.50999450683594,150.91000366210938,136.5442352294922,1896800,,,,,,,,
2020-04-01,142.9600067138672,145.1300048828125,140.05999755859375,143.67999267578125,130.00250244140625,1408900,,,,,,,,
2020-04-02,142.47000122070312,152.3000030517578,142.47000122070312,149.7100067138672,135.45852661132812,997400,,,,,,,,
2020-04-03,150.27999877929688,152.52000427246094,144.83999633789062,146.77999877929688,132.80740356445312,935600,,,,,,,,
2020-04-06,155.92999267578125,159.3000030517578,154.3800048828125,157.41000366210938,142.425537109375,1366600,,,,,,,,
2020-04-07,163.5,169.89999389648438,160.00999450683594,160.0800018310547,144.84133911132812,1199900,,,,,,,,
2020-04-08,162.3000030517578,169.69000244140625,161.83999633789062,167.8000030517578,151.82644653320312,898200,,,,,,,,
2020-04-09,170.36000061035156,174.0,161.83999633789062,167.63999938964844,151.6816864013672,1240600,,,,,,,,
2020-04-13,166.05999755859375,167.36000061035156,159.1999969482422,160.5399932861328,145.25755310058594,730000,,,,,,,,
2020-04-14,164.50999450683594,165.69000244140625,159.49000549316406,163.7899932861328,148.1981658935547,1072200,,,,,,,,
2020-04-15,158.6300048828125,159.61000061035156,154.8000030517578,158.9600067138672,143.8279571533203,718100,,,,,,,,
2020-04-16,159.17999267578125,160.16000366210938,154.85000610351562,158.9499969482422,143.8188934326172,765700,,,,,,,,
2020-04-17,165.4499969482422,170.39999389648438,164.91000366210938,168.58999633789062,152.54124450683594,1073800,,,,,,,,
2020-04-20,164.39999389648438,171.0399932861328,162.0399932861328,168.5399932861328,152.49600219726562,1031600,,,,,,,,
2020-04-21,163.4600067138672,167.38999938964844,163.4600067138672,164.4600067138672,148.80441284179688,810900,,,,,,,,
2020-04-22,167.3800048828125,169.44000244140625,164.10000610351562,166.19000244140625,150.36968994140625,671300,,,,,,,,
2020-04-23,167.57000732421875,173.33999633789062,167.1699981689453,169.33999633789062,153.21981811523438,876200,,,,,,,,
2020-04-24,171.92999267578125,175.5399932861328,169.32000732421875,174.58999633789062,157.97010803222656,850600,,,,,,,,
2020-04-27,175.9600067138672,182.63999938964844,175.74000549316406,181.67999267578125,164.38516235351562,1057900,,,,,,,,
2020-04-28,194.22000122070312,199.97000122070312,191.13999938964844,196.10000610351562,177.4324493408203,2397600,,,,,,,,
2020-04-29,197.0,200.57000732421875,193.86000061035156,197.0,178.2467803955078,1492700,,,,,,,,
2020-04-30,193.63999938964844,194.41000366210938,188.44000244140625,189.47999572753906,171.44261169433594,1391000,,,,,,,,
2020-05-01,185.11000061035156,186.47999572753906,181.02999877929688,183.19000244140625,165.75140380859375,701200,,,,,,,,
2020-05-04,180.0,188.89999389648438,177.8000030517578,187.9199981689453,170.0311279296875,1273600,,,,,,,,
2020-05-05,191.24000549316406,192.9499969482422,188.47000122070312,190.99000549316406,172.80889892578125,759100,,,,,,,,
2020-05-06,190.82000732421875,191.8300018310547,187.58999633789062,189.2100067138672,171.19834899902344,521300,,,,,,,,
2020-05-07,192.72999572753906,194.14999389648438,190.22999572753906,191.02000427246094,172.8360595703125,647200,,,,,,,,
2020-05-08,194.47999572753906,195.57000732421875,191.89999389648438,192.4499969482422,174.1299285888672,698400,,,,,,,,
2020-05-11,190.63999938964844,195.33999633789062,188.89999389648438,193.36000061035156,174.95327758789062,837100,,,,,,,,
2020-05-12,194.97999572753906,194.97999572753906,188.49000549316406,188.57000732421875,170.6192626953125,713700,,,,,,,,
2020-05-13,188.14999389648438,191.3699951171875,183.88999938964844,186.86000061035156,169.07203674316406,1044400,,,,,,,,
2020-05-14,184.0,191.32000732421875,183.6699981689453,191.00999450683594,172.8269805908203,1490200,,,,,,,,
2020-05-15,188.66000366210938,202.8000030517578,188.38999938964844,197.8699951171875,179.99513244628906,3215900,,,,,,,,
2020-05-18,202.0,209.49000549316406,201.2899932861328,205.1699981689453,186.63571166992188,1514400,,,,,,,,
2020-05-19,204.19000244140625,207.25999450683594,202.60000610351562,202.6300048828125,184.3251190185547,989100,,,,,,,,
2020-05-20,205.0399932861328,206.57000732421875,203.8000030517578,206.0399932861328,187.42709350585938,840000,,,,,,,,
2020-05-21,205.8800048828125,206.25,203.30999755859375,203.72999572753906,185.3257598876953,789700,,,,,,,,
2020-05-22,204.22000122070312,204.22999572753906,200.55999755859375,202.19000244140625,183.9248809814453,736500,,,,,,,,
2020-05-26,210.0,217.5500030517578,207.75,215.89999389648438,196.39639282226562,1667900,,,,,,,,
2020-05-27,218.33999633789062,220.50999450683594,214.02000427246094,219.24000549316406,199.43463134765625,1399200,,,,,,,,
2020-05-28,220.0,221.30999755859375,216.02000427246094,216.39999389648438,196.85118103027344,1096000,,,,,,,,
2020-05-29,215.1699981689453,216.75,212.63999938964844,216.16000366210938,196.6328582763672,2935600,,,,,,,,
2020-06-01,216.4499969482422,217.16000366210938,213.75,214.6699981689453,195.27748107910156,725300,,,,,,,,
2020-06-02,216.1999969482422,217.8800048828125,215.02999877929688,217.58999633789062,197.9337158203125,666200,,,,,,,,
2020-06-03,218.0,222.61000061035156,217.6199951171875,220.3000030517578,200.39889526367188,830600,,,,,,,,
2020-06-04,218.52999877929688,222.66000366210938,218.0399932861328,222.49000549316406,202.3910675048828,772300,,,,,,,,
2020-06-05,225.0,230.7100067138672,224.97999572753906,227.38999938964844,206.848388671875,1043900,,,,,,,,
2020-06-08,228.0,229.2100067138672,224.1199951171875,225.57000732421875,205.1928253173828,649600,,,,,,,,
2020-06-09,221.99000549316406,223.27000427246094,219.41000366210938,220.0399932861328,200.16238403320312,1099900,,,,,,,,
2020-06-10,220.0,220.89999389648438,217.86000061035156,218.13999938964844,198.4340362548828,1903200,,,,,,,,
2020-06-11,211.4600067138672,213.3800048828125,205.6699981689453,206.05999755859375,187.44529724121094,994100,,,,,,,,
2020-06-12,213.08999633789062,213.42999267578125,202.07000732421875,208.19000244140625,189.38290405273438,871100,,,,,,,,
2020-06-15,202.61000061035156,211.10000610351562,200.60000610351562,210.47999572753906,191.46603393554688,1206200,,,,,,,,
2020-06-16,218.7100067138672,219.69000244140625,209.08999633789062,213.74000549316406,194.4315185546875,943400,,,,,,,,
2020-06-17,214.00999450683594,214.75999450683594,210.75999450683594,211.8699951171875,192.73043823242188,592700,,,,,,,,
2020-06-18,208.9199981689453,211.80999755859375,207.82000732421875,209.6699981689453,190.72914123535156,786800,,,,,,,,
2020-06-19,213.97000122070312,214.6300048828125,207.1699981689453,209.1300048828125,190.2379913330078,1837600,,,,,,,,
2020-06-22,209.6199951171875,212.6199951171875,206.89999389648438,210.55999755859375,191.53875732421875,590000,,,,,,,,
2020-06-23,213.24000549316406,213.24000549316406,208.5800018310547,208.69000244140625,189.837646484375,603700,,,,,,,,
2020-06-24,206.72000122070312,209.0,202.97000122070312,205.02999877929688,186.50828552246094,652200,,,,,,,,
2020-06-25,204.39999389648438,208.4499969482422,202.02000427246094,208.1999969482422,189.39193725585938,625800,,,,,,,,
2020-06-26,207.55999755859375,207.91000366210938,202.89999389648438,205.27000427246094,186.72662353515625,1402400,,,,,,,,
2020-06-29,207.77999877929688,209.47999572753906,205.33999633789062,208.6699981689453,189.8195037841797,577800,,,,,,,,
2020-06-30,209.24000549316406,213.67999267578125,208.88999938964844,213.0,193.75831604003906,757300,,,,,,,,
2020-07-01,212.63999938964844,213.69000244140625,209.30999755859375,210.5,191.48419189453125,571100,,,,,,,,
2020-07-02,213.75,214.80999755859375,210.66000366210938,210.99000549316406,191.92994689941406,615300,,,,,,,,
2020-07-06,215.67999267578125,215.7100067138672,212.58999633789062,214.58999633789062,195.2047119140625,677500,,,,,,,,
2020-07-07,213.92999267578125,213.92999267578125,210.97000122070312,211.44000244140625,192.33924865722656,647200,,,,,,,,
2020-07-08,211.49000549316406,213.05999755859375,210.75,212.27999877929688,193.10337829589844,700100,,,,,,,,
2020-07-09,212.0,214.88999938964844,209.4499969482422,211.3699951171875,192.27560424804688,617300,,,,,,,,
2020-07-10,212.07000732421875,212.07000732421875,208.0399932861328,210.89999389648438,191.84805297851562,444500,,,,,,,,
2020-07-13,212.27000427246094,214.4499969482422,210.2100067138672,211.8000030517578,192.66673278808594,737200,,,,,,,,
2020-07-14,211.11000061035156,219.75,210.94000244140625,219.07000732421875,199.28004455566406,663700,,,,,,,,
2020-07-15,220.0,223.10000610351562,217.24000549316406,222.0399932861328,201.98171997070312,716900,,,,,,,,
2020-07-16,220.63999938964844,224.1699981689453,220.5800018310547,223.27999877929688,203.1096954345703,749400,,,,,,,,
2020-07-17,225.0,227.19000244140625,224.22999572753906,225.27999877929688,204.92901611328125,706200,,,,,,,,
2020-07-20,224.50999450683594,226.0,221.4199981689453,222.44000244140625,202.34556579589844,437900,,,,,,,,
2020-07-21,228.55999755859375,228.99000549316406,224.19000244140625,226.8300018310547,206.33901977539062,656700,,,,,,,,
2020-07-22,226.47000122070312,227.80999755859375,224.8699951171875,226.60000610351562,206.1298065185547,523500,,,,,,,,
2020-07-23,226.36000061035156,228.1999969482422,225.1300048828125,225.99000549316406,205.5749053955078,419200,,,,,,,,
2020-07-24,226.60000610351562,227.6199951171875,225.1199951171875,226.19000244140625,205.75680541992188,431200,,,,,,,,
2020-07-27,225.27999877929688,230.92999267578125,225.13999938964844,229.0,208.31297302246094,768200,,,,,,,,
2020-07-28,223.0,225.55999755859375,217.2100067138672,222.27999877929688,202.2000274658203,1190800,,,,,,,,
2020-07-29,224.19000244140625,224.47999572753906,219.05999755859375,220.97000122070312,201.00840759277344,1055500,,,,,,,,
2020-07-30,218.7899932861328,220.85000610351562,215.02999877929688,219.83999633789062,199.9804229736328,840100,,,,,,,,
2020-07-31,219.27999877929688,219.97999572753906,214.5,218.13999938964844,198.4340362548828,770400,,,,,,,,
2020-08-03,219.22999572753906,222.7100067138672,218.16000366210938,220.77000427246094,200.82644653320312,501600,,,,,,,,
2020-08-04,218.02000427246094,220.63999938964844,217.6999969482422,220.4499969482422,200.53533935546875,493700,,,,,,,,
2020-08-05,221.80999755859375,224.1300048828125,219.9199981689453,223.94000244140625,203.7100830078125,653000,,,,,,,,
2020-08-06,223.0399932861328,224.77000427246094,220.67999267578125,221.9499969482422,201.89984130859375,357800,,,,,,,,
2020-08-07,222.1999969482422,224.72000122070312,220.60000610351562,223.63999938964844,203.4371795654297,471700,,,,,,,,
2020-08-10,224.02999877929688,231.47000122070312,224.02999877929688,229.32000732421875,208.60409545898438,875200,,,,,,,,
2020-08-11,230.4199981689453,238.49000549316406,230.02000427246094,232.17999267578125,211.20567321777344,921500,,,,,,,,
2020-08-12,233.9499969482422,237.42999267578125,231.97000122070312,236.1199951171875,214.78977966308594,495600,,,,,,,,
2020-08-13,234.67999267578125,235.63999938964844,232.50999450683594,233.99000549316406,212.8522186279297,465800,,,,,,,,
2020-08-14,231.6300048828125,233.9499969482422,231.25,232.0500030517578,212.0116424560547,308300,,,,,,,,
2020-08-17,233.1699981689453,234.99000549316406,232.5500030517578,233.4499969482422,213.29074096679688,403400,,,,,,,,
2020-08-18,232.97999572753906,234.8000030517578,232.3699951171875,233.02000427246094,212.89785766601562,440600,,,,,,,,
2020-08-19,232.0,232.49000549316406,227.32000732421875,228.67999267578125,208.93263244628906,701600,,,,,,,,
2020-08-20,227.44000244140625,229.0,226.02999877929688,226.8300018310547,207.242431640625,455800,,,,,,,,
2020-08-21,227.11000061035156,229.17999267578125,226.42999267578125,228.52000427246094,208.7864990234375,380800,,,,,,,,
2020-08-24,230.17999267578125,230.7899932861328,227.64999389648438,230.7899932861328,210.86045837402344,596400,,,,,,,,
2020-08-25,232.0,234.08999633789062,229.8300018310547,230.83999633789062,210.90611267089844,641000,,,,,,,,
2020-08-26,230.61000061035156,233.10000610351562,229.25999450683594,232.38999938964844,212.3223114013672,609100,,,,,,,,
2020-08-27,232.2899932861328,233.8000030517578,230.8800048828125,232.00999450683594,211.97509765625,410300,,,,,,,,
2020-08-28,231.3300018310547,233.4499969482422,229.82000732421875,233.27000427246094,213.1262664794922,327300,,,,,,,,
2020-08-31,232.75,233.19000244140625,229.5,230.52999877929688,210.62290954589844,367300,,,,,,,,
2020-09-01,229.22000122070312,234.07000732421875,228.4600067138672,233.94000244140625,213.73841857910156,257600,,,,,,,,
2020-09-02,234.74000549316406,238.33999633789062,232.47999572753906,237.3000030517578,216.80828857421875,560000,,,,,,,,
2020-09-03,236.33999633789062,237.4499969482422,225.67999267578125,228.80999755859375,209.0514373779297,550800,,,,,,,,
2020-09-04,231.67999267578125,232.4199981689453,225.27000427246094,228.25,208.53977966308594,585300,,,,,,,,
2020-09-08,225.97000122070312,226.1300048828125,220.3800048828125,220.9199981689453,201.84274291992188,523200,,,,,,,,
2020-09-09,223.1199951171875,226.25999450683594,222.0800018310547,224.57000732421875,205.1775360107422,624600,,,,,,,,
2020-09-10,225.36000061035156,226.74000549316406,218.72000122070312,219.3699951171875,200.42657470703125,592500,,,,,,,,
2020-09-11,220.6199951171875,223.02000427246094,219.13999938964844,222.25,203.05792236328125,524400,,,,,,,,
2020-09-14,224.6300048828125,226.10000610351562,222.80999755859375,224.66000366210938,205.2598114013672,389300,,,,,,,,
2020-09-15,224.97999572753906,228.3699951171875,224.6300048828125,224.77000427246094,205.3602752685547,410600,,,,,,,,
2020-09-16,226.9499969482422,229.22999572753906,224.7899932861328,225.27999877929688,205.8262481689453,489100,,,,,,,,
2020-09-17,222.88999938964844,226.02999877929688,219.8000030517578,222.1999969482422,203.01223754882812,537900,,,,,,,,
2020-09-18,222.69000244140625,224.3300018310547,218.4600067138672,218.9600067138672,200.05198669433594,774100,,,,,,,,
