date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'TGOPF')","('high', 'TGOPF')","('low', 'TGOPF')","('close', 'TGOPF')","('adj_close', 'TGOPF')","('volume', 'TGOPF')","('currency', '')"
2020-01-02,14.600000381469727,14.600000381469727,14.600000381469727,14.600000381469727,12.578435897827148,0,,,,,,,,
2020-01-03,14.600000381469727,14.600000381469727,14.600000381469727,14.600000381469727,12.578435897827148,0,,,,,,,,
2020-01-06,14.600000381469727,14.600000381469727,14.600000381469727,14.600000381469727,12.578435897827148,0,,,,,,,,
2020-01-07,14.600000381469727,14.600000381469727,14.600000381469727,14.600000381469727,12.578435897827148,0,,,,,,,,
2020-01-08,14.600000381469727,14.600000381469727,14.600000381469727,14.600000381469727,12.578435897827148,0,,,,,,,,
2020-01-09,14.25,14.25,14.25,14.25,12.276897430419922,13000,,,,,,,,
2020-01-10,14.25,14.25,14.25,14.25,12.276897430419922,0,,,,,,,,
2020-01-13,14.25,14.25,14.25,14.25,12.276897430419922,0,,,,,,,,
2020-01-14,14.25,14.25,14.25,14.25,12.276897430419922,0,,,,,,,,
2020-01-15,14.25,14.25,14.25,14.25,12.276897430419922,0,,,,,,,,
2020-01-16,14.25,14.25,14.25,14.25,12.276897430419922,0,,,,,,,,
2020-01-17,14.25,14.25,14.25,14.25,12.276897430419922,0,,,,,,,,
2020-01-21,14.25,14.25,14.25,14.25,12.276897430419922,0,,,,,,,,
2020-01-22,14.25,14.25,14.25,14.25,12.276897430419922,0,,,,,,,,
2020-01-23,14.25,14.25,14.25,14.25,12.276897430419922,0,,,,,,,,
2020-01-24,14.5,14.5,14.5,14.5,12.492280960083008,400,,,,,,,,
2020-01-27,14.5,14.5,14.5,14.5,12.492280960083008,0,,,,,,,,
2020-01-28,14.229999542236328,14.229999542236328,14.229999542236328,14.229999542236328,12.259666442871094,900,,,,,,,,
2020-01-29,14.229999542236328,14.229999542236328,14.229999542236328,14.229999542236328,12.259666442871094,0,,,,,,,,
2020-01-30,14.229999542236328,14.229999542236328,14.229999542236328,14.229999542236328,12.259666442871094,0,,,,,,,,
2020-01-31,14.350000381469727,14.350000381469727,14.350000381469727,14.350000381469727,12.36305046081543,500,,,,,,,,
2020-02-03,14.350000381469727,14.350000381469727,14.350000381469727,14.350000381469727,12.36305046081543,0,,,,,,,,
2020-02-04,14.899999618530273,14.899999618530273,14.899999618530273,14.899999618530273,12.836895942687988,2200,,,,,,,,
2020-02-05,14.899999618530273,14.899999618530273,14.899999618530273,14.899999618530273,12.836895942687988,0,,,,,,,,
2020-02-06,14.899999618530273,14.899999618530273,14.899999618530273,14.899999618530273,12.836895942687988,0,,,,,,,,
2020-02-07,14.899999618530273,14.899999618530273,14.899999618530273,14.899999618530273,12.836895942687988,0,,,,,,,,
2020-02-10,14.899999618530273,14.899999618530273,14.899999618530273,14.899999618530273,12.836895942687988,0,,,,,,,,
2020-02-11,14.899999618530273,14.899999618530273,14.899999618530273,14.899999618530273,12.836895942687988,0,,,,,,,,
2020-02-12,14.899999618530273,14.899999618530273,14.899999618530273,14.899999618530273,12.836895942687988,0,,,,,,,,
2020-02-13,14.899999618530273,14.899999618530273,14.899999618530273,14.899999618530273,12.836895942687988,0,,,,,,,,
2020-02-14,14.899999618530273,14.899999618530273,14.899999618530273,14.899999618530273,12.836895942687988,0,,,,,,,,
2020-02-18,15.289999961853027,15.289999961853027,15.289999961853027,15.289999961853027,13.172894477844238,300,,,,,,,,
2020-02-19,14.699999809265137,14.699999809265137,14.699999809265137,14.699999809265137,12.664587020874023,300,,,,,,,,
2020-02-20,15.210000038146973,15.210000038146973,15.210000038146973,15.210000038146973,13.103971481323242,4700,,,,,,,,
2020-02-21,15.260000228881836,15.260000228881836,15.260000228881836,15.260000228881836,13.147047996520996,51100,,,,,,,,
2020-02-24,15.260000228881836,15.260000228881836,15.260000228881836,15.260000228881836,13.147047996520996,17700,,,,,,,,
2020-02-25,15.260000228881836,15.260000228881836,15.260000228881836,15.260000228881836,13.147047996520996,0,,,,,,,,
2020-02-26,14.390000343322754,14.390000343322754,14.390000343322754,14.390000343322754,12.397512435913086,4000,,,,,,,,
2020-02-27,14.390000343322754,14.390000343322754,14.390000343322754,14.390000343322754,12.397512435913086,0,,,,,,,,
2020-02-28,12.75,12.75,12.75,12.75,10.984591484069824,1500,,,,,,,,
2020-03-02,12.609999656677246,12.609999656677246,12.609999656677246,12.609999656677246,10.863975524902344,800,,,,,,,,
2020-03-03,12.609999656677246,12.609999656677246,12.609999656677246,12.609999656677246,10.863975524902344,95000,,,,,,,,
2020-03-04,12.609999656677246,12.609999656677246,12.609999656677246,12.609999656677246,10.863975524902344,0,,,,,,,,
2020-03-05,12.65999984741211,12.65999984741211,12.65999984741211,12.65999984741211,10.90705394744873,500,,,,,,,,
2020-03-06,12.65999984741211,12.65999984741211,12.65999984741211,12.65999984741211,10.90705394744873,0,,,,,,,,
2020-03-09,12.65999984741211,12.65999984741211,12.65999984741211,12.65999984741211,10.90705394744873,0,,,,,,,,
2020-03-10,11.220000267028809,11.220000267028809,11.130000114440918,11.130000114440918,9.58890151977539,96400,,,,,,,,
2020-03-11,11.050000190734863,11.050000190734863,11.050000190734863,11.050000190734863,9.519980430603027,28100,,,,,,,,
2020-03-12,11.050000190734863,11.050000190734863,11.050000190734863,11.050000190734863,9.519980430603027,0,,,,,,,,
2020-03-13,9.010000228881836,9.010000228881836,9.010000228881836,9.010000228881836,7.76244592666626,11400,,,,,,,,
2020-03-16,9.010000228881836,9.010000228881836,9.010000228881836,9.010000228881836,7.76244592666626,0,,,,,,,,
2020-03-17,7.849999904632568,7.849999904632568,7.849999904632568,7.849999904632568,6.763062477111816,5500,,,,,,,,
2020-03-18,7.849999904632568,7.849999904632568,7.849999904632568,7.849999904632568,6.763062477111816,0,,,,,,,,
2020-03-19,7.849999904632568,7.849999904632568,7.849999904632568,7.849999904632568,6.763062477111816,0,,,,,,,,
2020-03-20,7.849999904632568,7.849999904632568,7.849999904632568,7.849999904632568,6.763062477111816,0,,,,,,,,
2020-03-23,7.179999828338623,7.179999828338623,7.179999828338623,7.179999828338623,6.185832977294922,900,,,,,,,,
2020-03-24,8.010000228881836,8.600000381469727,8.010000228881836,8.600000381469727,7.409214973449707,6200,,,,,,,,
2020-03-25,8.399999618530273,9.010000228881836,8.399999618530273,9.010000228881836,7.76244592666626,15600,,,,,,,,
2020-03-26,9.960000038146973,9.960000038146973,9.890000343322754,9.890000343322754,8.520597457885742,111600,,,,,,,,
2020-03-27,9.289999961853027,9.350000381469727,9.289999961853027,9.350000381469727,8.055368423461914,2800,,,,,,,,
2020-03-30,9.350000381469727,9.350000381469727,9.350000381469727,9.350000381469727,8.055368423461914,0,,,,,,,,
2020-03-31,9.350000381469727,9.350000381469727,9.350000381469727,9.350000381469727,8.055368423461914,0,,,,,,,,
2020-04-01,8.90999984741211,8.90999984741211,8.90999984741211,8.90999984741211,7.676292419433594,21300,,,,,,,,
2020-04-02,8.770000457763672,8.899999618530273,8.770000457763672,8.84000015258789,7.615983963012695,34300,,,,,,,,
2020-04-03,8.84000015258789,8.84000015258789,8.84000015258789,8.84000015258789,7.615983963012695,0,,,,,,,,
2020-04-06,8.84000015258789,8.84000015258789,8.84000015258789,8.84000015258789,7.615983963012695,0,,,,,,,,
2020-04-07,9.649999618530273,9.649999618530273,9.649999618530273,9.649999618530273,8.313828468322754,500,,,,,,,,
2020-04-08,9.649999618530273,9.649999618530273,9.649999618530273,9.649999618530273,8.313828468322754,0,,,,,,,,
2020-04-09,9.649999618530273,9.649999618530273,9.649999618530273,9.649999618530273,8.313828468322754,0,,,,,,,,
2020-04-13,9.649999618530273,9.649999618530273,9.649999618530273,9.649999618530273,8.313828468322754,0,,,,,,,,
2020-04-14,9.380000114440918,9.380000114440918,9.380000114440918,9.380000114440918,8.08121395111084,500,,,,,,,,
2020-04-15,9.109999656677246,9.109999656677246,9.109999656677246,9.109999656677246,7.848597526550293,26700,,,,,,,,
2020-04-16,9.109999656677246,9.109999656677246,9.109999656677246,9.109999656677246,7.848597526550293,0,,,,,,,,
2020-04-17,9.109999656677246,9.109999656677246,9.109999656677246,9.109999656677246,7.848597526550293,0,,,,,,,,
2020-04-20,9.109999656677246,9.109999656677246,9.109999656677246,9.109999656677246,7.848597526550293,0,,,,,,,,
2020-04-21,8.84000015258789,8.84000015258789,8.84000015258789,8.84000015258789,7.615983963012695,2100,,,,,,,,
2020-04-22,8.84000015258789,8.84000015258789,8.84000015258789,8.84000015258789,7.615983963012695,0,,,,,,,,
2020-04-23,8.84000015258789,8.84000015258789,8.84000015258789,8.84000015258789,7.615983963012695,0,,,,,,,,
2020-04-24,7.050000190734863,7.050000190734863,7.050000190734863,7.050000190734863,6.073833465576172,500,,,,,,,,
2020-04-27,7.050000190734863,7.050000190734863,7.050000190734863,7.050000190734863,6.073833465576172,0,,,,,,,,
2020-04-28,9.960000038146973,9.960000038146973,9.960000038146973,9.960000038146973,8.58090591430664,67300,,,,,,,,
2020-04-29,10.34000015258789,10.5,10.34000015258789,10.5,9.046135902404785,800,,,,,,,,
2020-04-30,10.5,10.5,10.5,10.5,9.046135902404785,0,,,,,,,,
2020-05-01,10.5,10.5,10.5,10.5,9.046135902404785,0,,,,,,,,
2020-05-04,9.25,9.25,7.059999942779541,9.25,7.969213485717773,300,,,,,,,,
2020-05-05,9.550000190734863,9.550000190734863,9.399999618530273,9.399999618530273,8.098443031311035,2300,,,,,,,,
2020-05-06,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,8.098443031311035,0,,,,,,,,
2020-05-07,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,8.270751953125,1300,,,,,,,,
2020-05-08,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,8.270751953125,0,,,,,,,,
2020-05-11,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,8.270751953125,0,,,,,,,,
2020-05-12,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,8.270751953125,0,,,,,,,,
2020-05-13,9.050000190734863,9.100000381469727,9.050000190734863,9.100000381469727,7.839982509613037,1400,,,,,,,,
2020-05-14,9.100000381469727,9.100000381469727,9.100000381469727,9.100000381469727,7.839982509613037,0,,,,,,,,
2020-05-15,9.100000381469727,9.100000381469727,9.100000381469727,9.100000381469727,7.839982509613037,0,,,,,,,,
2020-05-18,9.100000381469727,9.100000381469727,9.100000381469727,9.100000381469727,7.839982509613037,0,,,,,,,,
2020-05-19,9.100000381469727,9.100000381469727,9.100000381469727,9.100000381469727,7.839982509613037,0,,,,,,,,
2020-05-20,9.100000381469727,9.100000381469727,9.100000381469727,9.100000381469727,7.839982509613037,0,,,,,,,,
2020-05-21,9.100000381469727,9.100000381469727,9.100000381469727,9.100000381469727,7.839982509613037,0,,,,,,,,
2020-05-22,9.100000381469727,9.100000381469727,9.100000381469727,9.100000381469727,7.839982509613037,0,,,,,,,,
2020-05-26,10.199999809265137,10.199999809265137,10.199999809265137,10.199999809265137,8.787674903869629,400,,,,,,,,
2020-05-27,10.199999809265137,10.199999809265137,10.199999809265137,10.199999809265137,8.787674903869629,18300,,,,,,,,
2020-05-28,10.270000457763672,10.270000457763672,10.270000457763672,10.270000457763672,8.847981452941895,4400,,,,,,,,
2020-05-29,10.270000457763672,10.270000457763672,10.270000457763672,10.270000457763672,8.847981452941895,0,,,,,,,,
2020-06-01,10.270000457763672,10.270000457763672,10.270000457763672,10.270000457763672,8.847981452941895,0,,,,,,,,
2020-06-02,10.720000267028809,10.720000267028809,10.720000267028809,10.720000267028809,9.235672950744629,800,,,,,,,,
2020-06-03,10.720000267028809,10.720000267028809,10.720000267028809,10.720000267028809,9.235672950744629,0,,,,,,,,
2020-06-04,10.720000267028809,10.720000267028809,10.720000267028809,10.720000267028809,9.235672950744629,0,,,,,,,,
2020-06-05,10.720000267028809,10.720000267028809,10.720000267028809,10.720000267028809,9.235672950744629,0,,,,,,,,
2020-06-08,10.720000267028809,10.720000267028809,10.720000267028809,10.720000267028809,9.235672950744629,0,,,,,,,,
2020-06-09,11.069999694824219,11.069999694824219,11.069999694824219,11.069999694824219,9.537209510803223,4700,,,,,,,,
2020-06-10,11.069999694824219,11.069999694824219,11.069999694824219,11.069999694824219,9.537209510803223,0,,,,,,,,
2020-06-11,10.579999923706055,10.579999923706055,10.380000114440918,10.380000114440918,9.126601219177246,3600,,,,,,,,
2020-06-12,10.1899995803833,10.380000114440918,10.1899995803833,10.380000114440918,9.126601219177246,5900,,,,,,,,
2020-06-15,10.380000114440918,10.380000114440918,10.380000114440918,10.380000114440918,9.126601219177246,0,,,,,,,,
