date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'LIFX')","('high', 'LIFX')","('low', 'LIFX')","('close', 'LIFX')","('adj_close', 'LIFX')","('volume', 'LIFX')","('currency', '')"
2020-01-02,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-01-03,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-01-06,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-01-07,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-01-08,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-01-09,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-01-10,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-01-13,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-01-14,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-01-15,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-01-16,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-01-17,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-01-21,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-01-22,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-01-23,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-01-24,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-01-27,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-01-28,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-01-29,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-01-30,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-01-31,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-02-03,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-02-04,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-02-05,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-02-06,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-02-07,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-02-10,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-02-11,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-02-12,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-02-13,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-02-14,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-02-18,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-02-19,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-02-20,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-02-21,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-02-24,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-02-25,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-02-26,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-02-27,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-02-28,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-03-02,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-03-03,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-03-04,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-03-05,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-03-06,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-03-09,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-03-10,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-03-11,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-03-12,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-03-13,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-03-16,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-03-17,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-03-18,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-03-19,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-03-20,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-03-23,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-03-24,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-03-25,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-03-26,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-03-27,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-03-30,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-03-31,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-04-01,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-04-02,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-04-03,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-04-06,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-04-07,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-04-08,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-04-09,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-04-13,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-04-14,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-04-15,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-04-16,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-04-17,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-04-20,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-04-21,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-04-22,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-04-23,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-04-24,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-04-27,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-04-28,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-04-29,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-04-30,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-05-01,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-05-04,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
2020-05-05,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0,,,,,,,,
